1368,Cookie+Monster,482,511,10826932,139,0
1369,Bonus+village,475,457,0,46,3
1370,0001+lucifer,460,482,9805647,305,0
1371,001.+boom,458,486,10780980,186,0
1372,Coco,462,484,1047404,244,0
1373,Alpha,448,489,314255,355,0
1374,Kings+Landing,459,478,9723230,235,0
1375,1.0village,531,504,9623639,251,0
1376,Rustybombs97s+village,551,475,10826665,374,0
1377,0001,549,481,8807738,443,0
1378,001,555,479,10826510,237,0
1379,DanielCowans+village,557,474,10911573,36,0
1380,christine,505,525,10845481,277,0
1381,Jurong,503,530,4216648,282,0
1382,DIE,509,529,10855261,269,0
1383,crazy222s+vil,515,499,3668850,206,0
1384,WildFire,517,493,10296887,224,0
1385,Mitch,513,462,9399388,353,0
1386,82+1BigBoy,516,455,9493975,316,0
1387,new,473,555,541474,268,0
1388,Narakasur,531,481,3831703,250,0
1389,Bonus+village,564,511,0,32,4
1390,Barbarian+village,505,486,0,44,0
1392,......,501,483,10723682,237,0
1393,Monkeys+village,447,511,10601743,218,0
1394,Bonus+village,478,512,0,78,8
1395,Hatussa,533,455,10213739,333,0
1396,001,534,453,10290103,274,0
1397,kurtlarbjk+2s+village,525,448,1298132,142,0
1398,Ro+82,527,458,8377060,217,0
1399,001+Start,533,457,10278737,226,0
1400,Renotes+village,517,452,9026483,228,0
1401,Xatsam,503,473,10799133,297,0
1402,pika-luka,460,474,4839948,182,0
1403,Limbo,510,477,10788961,78,0
1404,Mpowerhouses+village,512,472,10803715,36,0
1405,Bonus+village,499,448,0,49,6
1406,Pyongyang,447,522,10820880,245,0
1407,001+Stormwind+City,450,515,10820478,216,0
1408,blankpage1s+village,443,519,10820473,257,0
1409,bigville,442,523,10814970,280,0
1410,SirCarlPauls+village,434,511,10820290,36,0
1411,shabyzzs+village,508,453,10807751,306,0
1412,Kormnikovs+village,510,449,10822932,63,0
1413,101+village,506,459,10774647,185,0
1414,madex,452,543,10874031,248,0
1415,Kingdom+of+Suad,454,539,10785386,224,0
1416,Baygon,453,543,10784617,214,0
1417,%7EEagles+Nest%7E,537,457,8265854,221,0
1418,Crazy-Panda,551,536,10874676,243,0
1419,UnforgivableTakeovers+village,553,532,9101938,36,0
1420,Axte,440,484,8783319,232,0
1421,Hells+Gate,443,475,10843443,209,0
1422,Lord+Billy+Boys+Village,477,478,10876739,189,0
1423,Barbarian+village,478,469,0,54,0
1424,tract,478,475,10367310,201,0
1425,pikachu,494,466,10486338,191,0
1426,Outer+Heaven,495,464,7660980,263,0
1427,Bonus+village,554,487,0,50,9
1428,001,487,507,9952243,292,0
1430,Bonus+village,520,544,0,56,3
1431,City+of+Townsville,475,540,10888153,159,0
1432,the+attack,470,532,10910495,164,0
1433,BanterVille,545,474,10892431,282,0
1434,Bonus+village,479,504,0,56,3
1435,DALARAN,546,471,10907774,290,0
1436,Not+alive,544,475,9763712,170,0
1437,Kaer+Morhen,537,467,7933019,229,0
1438,BongKong,520,439,10886760,214,0
1439,Barbarian+village,470,481,0,53,0
1440,Bonus+village,537,545,0,47,7
1441,Ye+olde+Squiggly+Ploppers,521,435,10886738,232,0
1442,King+of+the+Fall,524,443,10890541,200,0
1443,Milan,517,543,8244199,247,0
1444,JonaH+MorH,516,547,10902341,254,0
1445,tri-tigers+village,546,536,8630121,36,0
1446,FW1,448,526,10909430,216,0
1447,Airynns+village,447,528,10911951,36,0
1448,w68,531,514,9719422,268,0
1449,Gagara,471,522,10873087,242,0
1450,limited+farm,468,529,10870793,101,0
1451,xXx,469,520,10855332,314,0
1452,The+Lake,504,497,10710726,318,0
1453,xMadNesss+village+001,466,494,10884438,255,0
1454,K55+001,505,512,9278355,233,0
1455,Pacha,562,499,2020285,191,0
1456,T%2AT%2AG+army+of+2s+village,560,504,3188556,184,0
1457,Darkstar,500,458,10364301,298,0
1458,jyncked,498,463,3339914,291,0
1459,Molineux,516,536,9728862,255,0
1460,Moskva,525,551,10817066,269,0
1461,Bluaisle,464,537,10629502,194,0
1462,super-nannys+village,520,478,1443996,255,0
1463,lidls+village,522,472,3867878,241,0
1464,Foremost,474,553,10533059,224,0
1465,Noble,483,439,10035160,114,0
1466,Myspace+Mafia,449,478,7534668,252,0
1467,yakusakcs+village,440,507,848612,320,0
1468,Newmarket,460,490,10664878,207,0
1471,Istanbul,472,512,10909896,265,0
1472,Trabzon,473,509,10909898,270,0
1473,Wolfies+Crib,553,474,7249,254,0
1474,chubby+HQ,550,472,10213534,237,0
1475,loftypurviss+village,540,457,148655,36,0
1476,kirkies+village,444,498,194308,199,0
1477,xores+village,474,490,302672,44,0
1478,Bonus+village,459,505,0,49,6
1479,82+village,481,561,332069,242,0
1480,Bonus+village,485,472,0,51,4
1481,deva,515,563,401818,310,0
1482,camstars+village,476,558,423898,36,0
1483,In+The+Dark,525,496,515339,198,0
1484,Karasancak,534,538,522300,153,0
1485,miyumas+village,481,541,762191,239,0
1486,82+01+Black+Hippy,485,477,810182,169,0
1487,Barbarian+village,479,457,856366,248,0
1488,princo+village,533,470,1013614,231,0
1489,Oots,459,543,1059655,265,0
1490,001%3A+Scarecrow,462,536,9722168,132,0
1491,Stormwind,459,507,1162874,253,0
1492,Uruk,466,503,1182891,162,0
1493,Bluntreaper372s+village,468,497,1365733,244,0
1494,Bonus+village,464,503,0,66,5
1495,DGAF,541,485,1370511,223,0
1496,Future+Stars+village,523,451,1509621,78,0
1497,New+Land,561,486,1586213,236,0
1498,Hell+Yeah,489,448,1643952,158,0
1499,Carthage,481,458,1675678,183,0
1500,Renegade+Demons+village,486,521,1679098,250,0
1501,Rise,484,526,4637206,235,0
1502,House+of+Pain,492,526,10638869,216,0
1503,Dads+Place,476,527,885487,247,0
1504,glangelas+village,504,532,1815764,36,0
1505,masternavi3s+village,487,564,2016848,36,0
1506,THUNDERDOME,516,443,2112313,349,0
1507,%5B001%7D+X,517,440,9669004,206,0
1508,winterfell,514,441,10877479,334,0
1509,001,510,499,2325737,386,0
1510,The+Shire,518,512,2328130,97,0
1511,Bounty+0001,537,541,2393876,114,0
1512,Over+Under,501,562,2543947,241,0
1513,Deaths+betrayal,514,535,2641078,235,0
1514,puracans+village,504,520,2700253,36,0
1515,manudans+village,512,477,2703807,247,0
1516,lll420blazeit+FuccboiIII,472,466,2727590,247,0
1517,kisSy1990s+village,501,548,2773093,108,0
1518,---warbringers+village,537,543,2810050,36,0
1519,Nutcracker+Palace,536,545,2978186,287,0
1520,itotboys+village,510,508,2907954,36,0
1521,Barbarian+village,486,508,0,46,0
1522,Bonus+village,502,483,0,95,2
1523,almighty101s+village,515,475,2910946,60,0
1524,Toland+the+Greats+village,559,491,2922770,272,0
1525,Bonus+village,477,471,0,43,9
1526,NewStart-OLDMAN%7E001,511,559,2972888,187,0
1527,001,478,545,3041250,284,0
1528,Robbykid00s+village,468,498,3317531,310,0
1529,Bonus+village,461,544,0,48,1
1530,ChimpMadnesss+village,469,495,10909524,134,0
1531,BananaFarts+village,475,504,10909552,178,0
1532,Bocheia,439,494,3410811,193,0
1533,Shreddeds+village,489,503,3498411,274,0
1534,Midmar,537,446,3525979,211,0
1535,%7Eeagles+nest%7E,480,444,3579935,243,0
1536,Port+Vale,478,449,3515444,286,0
1537,Muddy+Rudder,529,489,3751943,113,0
1538,Barbarian+village,447,477,0,45,0
1539,001+-+Rome,552,497,3772632,327,0
1540,Barbarian+village,534,487,0,167,0
1541,mlch43l2s+village,515,442,3905509,36,0
1542,Lafr0062s+village,487,545,3950873,36,0
1543,ladville,522,474,3969946,261,0
1544,rayzabladezs+village,524,467,10891644,36,0
1545,Spy+Centre,523,551,4048713,249,0
1546,Bagong+Bayan,520,498,4161474,268,0
1547,man+of+freedoms+village,538,548,4237624,36,0
1548,Barbarian+village,525,543,0,53,0
1549,Crimea,498,550,4264234,165,0
1550,BadHippo4,496,555,4131588,229,0
1551,A-Soljahs,476,549,4267211,358,0
1552,Citadel,448,463,4571532,274,0
1553,epicninjas+village,465,484,4604301,119,0
1554,Tannenberg,542,462,4653279,236,0
1555,viper,541,464,9559113,202,0
1556,CUBE,543,458,162631,218,0
1557,Barbarian+village,540,454,0,57,0
1558,001-kata,551,470,4896425,206,0
1559,Plague+Valley,533,467,10524019,244,0
1560,Happy+Time,540,452,3011848,208,0
1561,Vahtosss+village,517,515,4728732,269,0
1562,Supa+Hot+Fires+village,518,513,10023145,36,0
1564,K55.+Teen+Turtle,528,509,1105633,218,0
1565,001+Rapture,516,509,10874238,318,0
1566,Willjuans+village,529,517,3009939,36,0
1567,Legend+1111s+village,524,503,4095680,248,0
1568,Pell,515,512,2329705,300,0
1569,001,494,504,4780971,270,0
1571,Rifets+village,513,541,4846768,297,0
1572,BiH,510,549,10112030,206,0
1573,Woodbridge,492,559,4944832,140,0
1574,Knopsy,521,478,7623417,263,0
1575,Ashbees+village,517,488,10063873,36,0
1576,CASTLE+BLACK,551,474,7640696,80,0
1577,Bonus+village,471,542,0,52,6
1578,iwillnobleyou,549,490,7670467,262,0
1579,A+New+Hope,486,453,7695291,245,0
1580,Barbarian+village,508,546,0,47,0
1581,Bonus+village,492,509,0,76,4
1582,Old+Main,482,466,7697139,271,0
1583,Churches,480,471,7854816,295,0
1584,Bonus+village,465,482,0,52,7
1585,PanDa%3F,481,468,1053865,263,0
1586,Bonus+village,468,541,0,50,5
1587,Village+of+Pain,485,476,3660422,205,0
1588,001,504,466,7786125,251,0
1589,Barbarian+village,491,501,0,89,0
1590,Worldsmine,437,515,7829950,166,0
1591,bafos+village,542,494,7873295,124,0
1592,death+camp,522,548,7903839,276,0
1593,-001-+Stronghold,524,542,10079747,313,0
1594,Satan,524,550,10780845,268,0
1595,001.+I+like+TrainZ,520,560,10169222,421,0
1596,Satan,528,554,10187418,215,0
1597,Bonus+village,512,453,0,53,6
1598,MACEDONIA+III,518,473,8014242,218,0
1599,DIABLO,509,447,8050026,226,0
1600,new+world+village,512,439,4815846,177,0
1601,Fairy+Tail,458,529,8186960,236,0
1602,yoluo+1,548,484,8371799,248,0
1603,..........,544,494,4136278,246,0
1604,sibyfarms,539,477,7553628,270,0
1605,001,545,486,312310,250,0
1606,Bonus+village,522,515,0,50,7
1607,A.C.+rocks+my+world,527,444,8411690,318,0
1608,K+Town,525,449,10874049,263,0
1609,Cemetery+Gates,522,439,10895262,293,0
1610,Yarracks+Palace,514,527,8513502,265,0
1611,fearless,513,510,8619433,248,0
1612,Buzz,469,461,8663350,258,0
1613,asad.jaffers+village,450,460,8836306,36,0
1614,GG1,536,554,8886733,260,0
1615,Juderheys+village,479,454,8961480,281,0
1616,Ownage606s+village,494,436,9007469,36,0
1617,Village+%23+1,496,430,10869501,323,0
1618,bigwill2010s+village,445,499,9008840,171,0
1619,SkyAlioss+village,444,503,10835226,36,0
1620,Konoha,477,520,9077601,258,0
1621,Barbarian+village,448,530,0,54,0
1622,Nutcase,498,532,9111045,253,0
1623,j.f.bridge%2A1,555,496,9162293,76,0
1624,001,507,530,9224423,224,0
1625,Fort+Knox,477,549,9235600,210,0
1626,God+Clash+Gaming,509,486,9289615,183,0
1627,Gotha,482,480,9369392,146,0
1628,vipks+village,512,562,9416292,300,0
1629,Echo+Base+001,563,506,9429076,227,0
1630,Old+Man+village,523,472,9468969,203,0
1631,Winterfell,525,467,10262090,246,0
1632,Bonus+village,503,485,0,64,3
1633,Trolling+Around,488,440,9475573,262,0
1634,Lets+go,527,476,9476264,219,0
1635,Second+Gear,526,480,10879602,132,0
1636,rampage68s+village,521,471,4378872,36,0
1637,Reds,497,485,9478319,206,0
1638,Barbarian+village,539,460,0,47,0
1639,kiwi2011,552,467,9540131,205,0
1640,Barbarian+village,473,529,0,51,0
1641,Priceless,523,557,9554384,290,0
1642,ollie,480,477,9589519,187,0
1643,KingsLanding,516,506,9617421,225,0
1644,Krypto,514,511,10214774,140,0
1645,001,448,521,9661437,169,0
1646,koreaAYAs+village,474,446,9669892,36,0
1647,PoisonedPAwns+village,536,489,9731159,36,0
1648,Bold,512,522,9740970,237,0
1649,nospeedlimit1s+village,555,476,9742695,303,0
1650,Yna+2015s+village,556,473,10830527,295,0
1651,Acronim,472,501,9743991,110,0
1654,Bonus+village,545,499,0,48,3
1655,Cardiff,472,556,9751987,292,0
1656,Oslo,471,560,8701164,256,0
1658,001+Boowhooo,515,528,9775582,226,0
1659,Bonus+village,562,510,0,85,7
1660,Detrimentals+village,532,550,9777359,48,0
1661,kindkid02s+village,513,491,9779277,36,0
1662,Bonus+village,536,503,0,53,9
1663,Bangers+and+Mash,556,483,9779411,192,0
1664,Barbarian+village,539,492,0,79,0
1666,Lord+King+Harrops+village+001,464,459,9808763,207,0
1667,001,465,456,10281666,239,0
1668,Bloody+Village,457,453,10889754,287,0
1669,Keedah,456,457,10884475,301,0
1670,Christopheless+village,444,468,9826797,61,0
1671,Tiki+village,463,481,9828373,237,0
1672,Kuma+Kingdom,460,488,10898036,202,0
1673,London,463,480,10859942,218,0
1674,001,460,489,9526347,177,0
1675,Bonus+village,453,534,0,45,9
1676,miqquito+001,471,487,9835915,257,0
1677,Bonus+village,536,447,0,72,4
1678,Martin+01,465,529,9831188,200,0
1679,hillbob1s+village,493,558,9848016,241,0
1680,jezzajeremys+village,522,534,9850705,36,0
1681,-001-,478,561,9872900,345,0
1682,Your+village%21%21%21,493,459,9889053,238,0
1683,s+village,443,491,9903794,139,0
1684,firebatd+village,525,475,9913901,289,0
1685,Casa+Grande,526,473,2487725,285,0
1686,Bodom,535,525,9923680,279,0
1687,001+Invincible,468,510,9930009,209,0
1688,Oviedo,546,496,9940875,161,0
1689,jdog369,545,500,9945779,257,0
1690,spinking666s+village,443,509,9961878,220,0
1691,Death,515,488,9983454,223,0
1692,Zelenogorsk,512,495,9852671,322,0
1693,Rybinsk,510,501,10875009,276,0
1694,Japan-Hiroshima,475,498,9992372,384,0
1695,xiaobai1234s+village,472,507,10688228,36,0
1696,081115,477,499,10911303,279,0
1697,Clevergalgal,479,496,10911725,231,0
1698,Kings+Landing,512,445,10009111,226,0
1699,Evil+cave,517,472,10012428,218,0
1700,The+Hub,524,491,10019535,121,0
1702,DOGS+NO+1,522,473,10040141,247,0
1703,NorwayPowerzs+village,453,529,10044552,86,0
1705,lord+keiths+village,471,552,10084581,171,0
1706,Barbarian+village,473,546,0,36,0
1707,AnubisPrimes+village,533,448,10097989,36,0
1708,sgt+wrinkless+village,531,462,10099278,291,0
1709,Camelot,547,467,10119300,226,0
1710,Bonus+village,517,507,0,42,2
1711,.Hack%2F%2FRoots,466,537,10148806,246,0
1712,Only+Spoons+Here,544,491,10174963,139,0
1714,Microwavables+village,480,529,10192323,36,0
1715,Democritus+%5BROTC%5D,543,542,10195818,158,0
1716,streetsweep,485,560,10197725,251,0
1717,Grindville,484,562,10199918,262,0
1718,Barbarian+village,469,537,0,45,0
1719,Lord+Kraggs+DEn,522,466,10202465,136,0
1720,Bonus+village,490,564,0,45,3
1721,smirf+of+the+relms+village,438,505,10210043,40,0
1722,Vladsele,535,468,10223729,273,0
1723,stef,482,463,10236138,439,0
1724,lumea+82,468,513,10237688,214,0
1725,Sno+Dawgs+village,470,508,10291500,36,0
1726,01+Pinas,455,493,10240774,264,0
1727,Anuta,525,484,10245145,81,0
1728,Bonus+village,516,557,0,49,4
1729,Waffle,488,479,10245214,82,0
1730,Waffurnie+Villa,487,483,10183610,166,0
1731,start+over,494,484,10738186,245,0
1732,Weep,479,484,10189323,117,0
1733,AGS+001,508,481,10249143,269,0
1734,The+Giant+Titanium+Spoon,509,478,10252685,298,0
1735,King+Stalbys+village,516,488,10878064,173,0
1736,Bonus+village,443,530,0,65,2
1737,jekonis+village,538,534,10257573,105,0
1738,Simooon+xKs+village,506,445,10270431,60,0
1739,Hardhome,505,448,10840713,66,0
1740,Krusty+Krab+Klub+%28KKK%29,518,498,10277344,227,0
1741,Not+A+Barbarian+Village,520,492,9804312,154,0
1742,EEEEEK,522,501,10044257,211,0
1743,lordyy25s+village,527,493,9797495,158,0
1744,Pugs+Pizzeria,520,440,10295263,188,0
1745,Fortress+of+Doom,553,501,10299603,227,0
1746,Monagenes+village,438,518,10309156,36,0
1747,knight13579s+village,464,464,10316354,36,0
1748,London+001,466,458,9906519,162,0
1749,001+Starting+point,548,533,10335178,355,0
1750,Barbarian+village,501,437,0,61,0
1751,harshits+village,505,437,10336415,36,0
1752,Stormbringers+village,507,430,8929470,263,0
1753,free+beer,547,489,10365394,203,0
1754,Bonus+village,455,460,0,53,7
1755,The+Army,527,475,10371344,245,0
1756,death+eater,559,481,10404332,159,0
1757,Noob,446,482,10420159,243,0
1758,DeanCios+village,446,464,10424032,36,0
1759,Barbarian+village,484,484,0,223,0
1760,%5B0%5D,529,461,10457808,274,0
1761,Bahay+ni+Juan,469,488,10461827,226,0
1762,Barbarian+village,523,554,0,50,0
1763,bootleg+alley,468,491,10515424,257,0
1764,new+horizon,465,485,7956992,168,0
1766,brassglasss+village,469,485,2394338,36,0
1767,The+6+Ps,480,490,10295279,237,0
1768,AT+1.1,485,441,10469858,138,0
1769,Alexandria,517,463,10480793,299,0
1770,Incoming,533,507,10484864,255,0
1771,OliveBois+village,495,554,10486226,36,0
1772,001,492,554,10496126,174,0
1773,Mr.+StrongBows+village,530,490,10503535,36,0
1774,PERSIA,557,489,10506773,169,0
1775,001,507,499,10509474,273,0
1776,Bonus+village,546,473,0,56,8
1777,dragon,465,462,10510629,101,0
1779,scwfvheteth,457,509,10545763,348,0
1780,London,445,513,10000059,393,0
1781,RangersxLeads+village,445,523,9649500,36,0
1782,Thoomsville,454,526,366607,242,0
1783,Parseh,526,489,10518575,126,0
1784,Bunga+Lavender,466,467,10526394,199,0
1785,bomba13,495,474,10543850,394,0
1786,Flashmists+village4433,445,532,10554207,70,0
1787,TheBoss101,517,494,10565518,270,0
1788,Barbarian+village,456,489,0,36,0
1789,buddy,459,481,3517774,198,0
1790,Barbarian+village,440,499,0,28,0
1791,Will+Of+D.s+Village,518,558,10598946,209,0
1792,Stealwolf4+001,517,560,4464627,252,0
1793,01+Nagoya,447,491,10599724,75,0
1794,India01,511,512,10602741,228,0
1795,GREECE,524,552,10602973,223,0
1796,KingOfWar,521,560,4431766,303,0
1797,ThirdDegree21,454,511,10616570,281,0
1798,SNB660s,484,519,10630639,198,0
1799,amadej10s+village,548,468,10631950,36,0
1800,Helms+Deep,499,471,10644696,195,0
1801,borneo,520,500,10646539,259,0
1802,kOs,516,459,10651326,92,0
1803,You+Loved+Me,481,531,10678996,298,0
1804,Forest+Nook,556,513,10690426,267,0
1805,Mayberry+RFD+USA,503,561,10692745,170,0
1806,Trics+village,551,505,10722670,236,0
1807,johndices+village,559,493,10723121,36,0
1808,adrian955+village,448,499,10725640,172,0
1809,1+Nades,495,513,10727447,144,0
1810,Barbarian+village,442,495,0,49,0
1811,ampun+oom,494,517,10592211,231,0
1812,Titan,516,503,10737990,293,0
1813,Silva+is+dah+boss,503,440,10738455,293,0
1815,keltickushhs+village,452,505,10747615,160,0
1816,Jerusalem,552,488,10755620,247,0
1817,DS01,551,491,1800522,169,0
1818,Athena,554,482,10870877,264,0
1819,Bonus+village,466,536,0,49,6
1820,woodentops+village,556,478,9918446,198,0
1821,cheppys,495,553,10756701,258,0
1822,RazerBlades+village,487,452,10758742,202,0
1823,TheLols+village,490,443,10771065,56,0
1824,TheLol1s+village,491,440,10881413,56,0
1825,001+Issei+Hyodo,455,472,10769675,255,0
1826,pozitives,542,504,10789879,174,0
1827,Bonus+village,536,463,0,59,8
1828,Zuesbolt,531,540,10790631,235,0
1829,Eloons+village,512,514,10790723,36,0
1830,Get+Over+It%21,531,459,10791613,342,0
1831,Bonus+village,464,479,0,70,6
1832,001,535,449,8070283,128,0
1833,001+Orange,539,466,7795681,286,0
1834,Fearless05s+village,529,460,8238692,226,0
1835,farm,516,456,10841783,252,0
1836,Continuum,541,442,10871883,228,0
1837,Endurance,539,468,10896590,229,0
1838,Dhara,517,464,10775496,245,0
1839,The+Forest+Of+Unbecoming,531,445,10847431,190,0
1840,Tinnas+village,506,561,10798539,36,0
1841,Red+Rock+Canyon,489,515,10798553,171,0
1842,Eaglebuckys+village,507,540,10798766,222,0
1843,DEADRUs+village,457,475,10809573,142,0
1844,Djpr1s+death,456,478,10781983,129,0
1845,t12t3s+village,556,474,10812882,36,0
1846,Bonus+village,549,499,0,60,4
1847,ryan+shenlongs+village,466,517,10822635,199,0
1848,BLOOD,468,511,9137774,217,0
1849,Fire+Hive,465,519,9053537,145,0
1850,meiings+village,522,453,10828724,36,0
1851,Not+for+sale,468,551,10831075,271,0
1852,Central+government,467,552,9607494,315,0
1853,VH1,471,554,9285182,255,0
1854,Itachi,456,558,9319470,216,0
1855,Empire+Vilage,496,479,10833292,143,0
1856,Bird+of+Preys+village,508,451,10834546,36,0
1857,Maxed+hiding+place+Wooooo,475,479,10835924,293,0
1858,Barbarian+village,494,478,0,89,0
1859,Lions2013,523,537,10837065,205,0
1860,city5s,513,534,10838118,207,0
1861,Barbarian+village,543,529,0,38,0
1862,Yardley+Gobion,559,498,10839502,190,0
1863,001,492,453,10842432,267,0
1864,Windhelm,488,463,3710938,143,0
1865,kat,499,549,10843087,315,0
1867,Original+Punter,506,488,10847589,214,0
1868,Lord+Lord+mickaa23s+village,509,479,10502068,36,0
1869,Oberjarl+is+Awesomes+village,504,487,9616028,224,0
1870,Tomkins+Square+Park,508,477,9693542,275,0
1871,Greenland,515,483,9648540,226,0
1874,Dragon.001,467,544,9526300,170,0
1875,SonyBoys+village,500,447,10850289,36,0
1876,RETRO-Cs+HQ,523,466,10851403,82,0
1877,EffexGamings+village,499,466,10852798,36,0
1878,Winterfell,531,525,10853410,177,0
1879,louismanmans,465,460,10854458,194,0
1880,Watchers+Wall,462,467,10860241,167,0
1881,kulay18s+village,554,497,10861293,36,0
1882,Winterfell+2.0+%28Beta%29,536,480,10861706,133,0
1883,Bonus+village,484,553,0,43,3
1884,The+Worlds+End,540,470,10861609,239,0
1885,One+Outs,537,478,10860923,244,0
1886,home,539,473,10857518,95,0
1887,TwistedHalos+village,540,480,1995963,345,0
1889,2noob1cups+village,544,470,10598017,133,0
1890,LegendaryJack97s+village,483,550,10862056,36,0
1891,Bonus+village,451,476,0,58,9
1892,Legion+Jays+village,490,465,10864371,36,0
1893,OGCJM,448,492,10865378,249,0
1894,Kings+Villa,471,469,10865515,217,0
1895,Planet+Express,561,492,10866253,121,0
1896,littlekingdom,485,557,10866257,232,0
1897,BloOodyDs+village,511,438,10866303,36,0
1898,Barbarian+village,487,458,0,68,0
1899,001,520,458,10866962,179,0
1900,Winterfell,439,511,10868232,48,0
1901,01.+Room+of+Spirit+and+Time,476,525,10872849,229,0
1902,EMZ+01,519,452,10872980,230,0
1903,Bonus+village,483,533,0,48,5
1904,Tondo,517,456,10187465,224,0
1905,mizelle,449,485,10873988,237,0
1906,Kefel,558,477,10874262,116,0
1907,Challenger,534,492,10874680,239,0
1908,Bonus+village,451,512,0,51,5
1909,jacobrs+village,548,529,10875626,282,0
1910,House+Targaryen,457,480,10876072,182,0
1911,Lord+smurfs+village,556,493,10876084,57,0
1912,000000000001,557,491,1251849,261,0
1913,here,550,495,10876216,229,0
1914,Little+Napton,515,519,10876654,312,0
1915,dracul,512,527,10114202,301,0
1916,Azza,528,446,10877388,214,0
1917,Bonus+village,548,476,0,55,4
1918,Draco73s+village,531,438,10905147,48,0
1919,picus0106s+village,519,447,10877803,36,0
1920,liwrehs2s+village,523,437,7706210,177,0
1921,Bada+Bing%21,449,498,10878152,128,0
1922,Bonus+village,479,538,0,51,9
1923,Blah,453,488,3657322,247,0
1924,82+Jump+Street,458,506,10861113,236,0
1925,Armadylios,451,492,10878597,393,0
1926,apply.hwms+village,456,495,10879035,40,0
1927,amr+starks+village,562,501,10879797,265,0
1928,Capua,564,494,10777281,156,0
1929,alto,565,504,4093365,78,0
1930,Bonus+village,468,549,0,52,6
1931,S6+1SW,566,499,3826825,261,0
1932,Bob,555,527,10879861,126,0
1933,Bonus+village,563,510,0,60,7
1934,Aks,534,451,10881185,306,0
1935,001+LogBoss,533,453,10004005,260,0
1936,Ladder+Goat,543,459,10886849,262,0
1937,The+Bong+Temples+monastery,539,469,10901901,189,0
1938,001+Dope,441,502,10881256,160,0
1939,MikUsko69s+village,561,485,10881469,171,0
1940,KBfrogs+village,563,480,10886242,157,0
1941,hkhans+village,477,498,10883660,294,0
1942,Barbarian+village,467,509,0,44,0
1943,Scatsville,476,501,9867121,256,0
1944,v1.00,472,511,10893252,353,0
1945,GotimeMonkey,474,507,10898216,175,0
1946,ShadowPotatos+village,469,491,10846637,36,0
1948,WarCastel,476,467,10884462,176,0
1949,Tuesdees+village,460,518,10884895,36,0
1950,Ranchs+village,463,510,10885272,36,0
1951,Bilskirnir,557,493,10885260,283,0
1952,Its+On,501,560,10885469,348,0
1953,01+Steinen,500,562,10706121,267,0
1954,Cuba,539,526,10888622,163,0
1956,Elsace,468,544,10890208,117,0
1957,001+Hydrogen,471,537,10909153,295,0
1958,Tarnag,473,548,10022008,214,0
1959,Aiden,487,512,10891178,40,0
1960,StoryBrooke,486,514,10894070,173,0
1961,Bonus+village,475,555,0,74,4
1962,fugefuge4s+village,509,453,10891211,36,0
1963,DawnAge,495,559,10891595,234,0
1964,rudi.rudi,548,496,10891965,277,0
1965,i+play+dirty,462,465,10892370,227,0
1966,Bonus+village,464,487,0,48,8
1967,TheDacks+village,516,451,10893072,36,0
1968,Canada,467,444,10893374,254,0
1969,hellhounds+village,443,499,10893739,170,0
1970,Bonus+village,526,518,0,71,7
1971,Killed+You,447,489,9825710,248,0
1972,vodka,554,517,10893863,78,0
1973,Arkiashis+village,496,446,10893879,220,0
1974,Village+1,462,553,10894217,207,0
1975,001+Triumph,458,563,9957622,215,0
1976,Bonus+village,476,487,0,58,5
1977,Barriers+village,517,449,10894689,83,0
1978,Bonus+village,483,559,0,49,5
1979,Phoenix,468,474,10895609,263,0
1980,Londinium,471,464,10911170,269,0
1981,-NemesiS-,476,530,10896431,134,0
1982,6160L0s+village,543,476,10897152,36,0
1983,1%23+United+Center,527,451,10897363,258,0
1984,MrPrezz1s+village,470,540,10898164,36,0
1985,litzinskys+village,556,522,10898265,83,0
1986,lolsplayers+village,471,536,10898894,36,0
1987,Mortal,507,456,10899367,172,0
1988,001,475,546,10899769,74,0
1989,Death99s+village,451,466,10900075,36,0
1990,ayyyeees+village,503,447,10903067,256,0
1991,smallmamas,438,508,10903439,61,0
1992,Akira7115+Reborns+village,460,478,10904571,44,0
1993,Ronaldo7,516,452,10905200,222,0
1994,kjd1987s+village,448,470,10905397,104,0
1995,dark+knight,445,479,10905769,65,0
1996,GhettoGumbys+village,491,497,10905459,36,0
1997,nilav5434s+village,490,528,10905864,36,0
1998,001,533,500,10906037,252,0
1999,Bonus+village,549,479,0,49,8
2000,Kioni+City,532,503,10906788,193,0
2002,alatas06s+village,481,492,10908050,36,0
2003,Lord+DORAEMONN,561,520,10908983,241,0
2004,Monev,563,482,10909438,163,0
2005,Under+the+Bridge,559,492,10909697,235,0
2006,Bonus+village,545,521,0,55,7
2007,mackenos,458,469,10911198,244,0
2008,tomalenains+village,449,490,10911262,36,0
2009,ThE+VamPs+village,473,502,10911341,36,0
2010,Bonus+village,496,445,0,52,7
2011,Ahmed+Zakys+village,493,521,10912090,36,0
2012,A137B693Ds+village,535,491,10912173,212,0
2013,Inferno,479,448,299620,290,0
2014,Worthlles+Pit,482,439,10902027,258,0
2015,PRDNEM+TI+V+USTA,479,446,10909447,190,0
2016,Skeet+001,538,506,1269568,227,0
2017,Bonus+village,463,486,0,38,5
2018,6+God,540,499,1272733,217,0
2019,RyuKyu,532,501,10887172,246,0
2020,I+am+God,550,499,10887325,229,0
2022,Gwinnys+village,509,463,10062173,36,0
